age,hours-per-week,hasGraduateDegree,inRelationship,isWhite,isFemale,greaterThan50k
32,45,0,1,1,0,0
51,40,0,1,1,0,0
20,40,0,0,1,0,0
38,40,0,1,0,0,0
44,40,0,1,0,0,1
28,50,0,0,1,0,0
50,40,1,0,1,1,0
53,50,0,0,1,0,0
42,45,0,1,1,0,0
39,40,0,0,1,1,1
38,60,0,0,1,0,0
34,50,0,0,1,0,0
40,40,0,0,1,1,0
63,20,0,0,1,1,0
53,40,0,0,1,1,1
43,48,0,0,1,0,0
28,60,0,0,1,0,0
68,10,0,0,1,1,1
46,38,0,1,1,0,0
57,40,0,0,1,1,0
38,35,0,0,1,1,0
66,40,1,1,1,0,0
29,40,0,0,1,1,0
54,50,0,1,1,0,1
38,40,0,0,1,0,0
30,37,0,0,1,1,0
39,40,0,0,0,1,0
31,40,1,0,0,0,0
50,50,0,1,1,0,0
30,60,0,1,1,0,0
25,40,0,0,1,1,0
59,40,0,0,0,1,0
45,15,0,1,1,0,0
61,40,0,0,1,1,0
42,40,0,0,1,1,0
53,40,0,0,1,0,0
33,7,0,0,1,0,0
34,40,1,1,0,0,0
41,48,0,1,1,0,0
46,27,0,0,1,1,0
32,40,0,0,1,1,0
41,40,0,1,1,0,0
30,40,0,1,0,0,0
54,50,0,0,1,0,0
33,40,0,0,0,0,0
20,32,0,0,1,0,0
34,40,0,0,1,1,0
17,40,0,0,0,0,0
45,48,0,0,1,1,0
21,40,0,0,1,0,0
25,40,0,1,1,0,0
38,41,0,1,1,0,0
17,15,0,0,1,1,0
35,30,0,0,1,1,0
38,40,0,1,1,0,0
48,56,0,1,1,0,1
32,50,0,0,1,1,1
39,30,0,0,0,0,0
23,35,0,0,1,1,0
21,45,0,0,1,0,0
47,48,0,0,1,1,0
18,35,0,0,1,1,0
41,40,0,0,0,0,0
19,15,0,0,1,1,0
24,42,0,0,1,0,0
57,50,0,1,1,0,1
51,40,0,0,1,0,1
32,40,0,1,1,0,0
28,45,0,1,1,0,0
40,75,0,1,1,0,1
21,20,0,0,1,0,0
45,40,0,1,1,0,1
17,25,0,0,1,1,0
55,50,0,1,1,0,0
42,40,0,1,0,0,0
49,38,0,1,1,0,0
38,40,0,1,1,0,0
50,40,0,0,1,0,0
47,48,0,1,1,0,1
42,30,0,1,1,0,0
32,50,0,0,0,1,0
44,40,0,0,1,1,0
50,80,0,1,1,0,1
55,45,0,0,0,1,0
37,40,0,0,1,0,0
59,40,0,0,1,1,0
56,40,0,1,1,0,0
33,32,0,0,0,0,0
35,40,0,1,1,0,1
44,40,0,0,1,0,0
57,40,0,1,1,0,1
31,40,0,0,0,1,0
18,15,0,0,1,1,0
43,70,0,1,1,0,0
33,40,0,1,0,0,0
18,25,0,0,1,0,0
47,40,0,0,1,0,0
53,40,0,0,1,1,0
59,35,0,0,1,0,1
49,40,0,1,1,0,0
26,40,0,0,1,0,0
36,30,1,0,1,1,0
29,45,0,0,1,1,0
52,25,0,0,1,1,0
50,50,0,1,1,0,0
22,40,0,0,0,1,0
44,40,1,0,1,1,0
32,40,0,1,1,0,1
49,38,0,0,1,1,0
33,40,0,1,1,0,0
50,15,0,0,1,1,0
62,40,0,1,1,0,0
26,40,0,0,1,1,0
46,15,0,0,1,1,0
55,40,0,1,1,0,1
49,20,0,0,1,1,0
22,40,0,0,1,1,0
43,38,0,1,1,0,1
58,42,0,1,1,0,0
48,40,1,1,1,0,1
21,50,0,0,1,0,0
67,20,0,0,1,1,0
39,40,0,1,1,0,0
52,40,0,0,1,1,0
25,40,0,0,1,0,0
27,60,0,0,1,0,1
18,20,0,0,1,1,0
41,40,0,1,0,0,1
59,50,0,0,1,0,0
23,44,0,0,0,0,0
42,15,0,0,1,1,0
54,30,0,1,1,0,1
39,60,0,0,1,0,0
57,40,0,1,1,0,0
51,25,0,0,1,1,0
31,40,0,1,1,0,0
24,45,0,0,0,1,0
35,40,0,0,1,0,0
26,40,0,0,1,1,0
42,45,0,1,1,0,1
31,45,0,1,1,0,0
46,40,0,1,1,0,1
38,37,0,1,1,0,0
27,40,0,1,1,0,0
22,48,0,1,1,0,1
25,40,0,0,1,0,0
58,70,0,1,1,0,1
23,45,0,0,1,0,0
23,40,0,0,1,0,0
51,50,1,1,1,0,1
52,50,0,0,1,1,0
69,10,0,1,1,0,0
40,40,0,0,0,1,0
34,50,0,1,1,0,1
21,8,0,0,1,1,0
30,40,0,0,1,1,0
46,40,0,1,0,0,0
21,16,0,0,1,1,0
44,40,0,1,1,0,0
51,40,0,0,1,1,0
40,32,0,0,1,1,0
33,37,0,1,1,0,0
22,60,0,1,1,0,0
23,30,0,1,1,0,0
75,30,0,0,1,0,0
55,40,0,0,1,1,0
24,20,0,0,1,0,0
45,56,0,0,1,0,1
31,24,0,0,1,0,0
49,40,0,1,1,0,1
26,40,0,0,1,1,0
61,50,1,1,1,0,0
44,50,1,1,1,0,0
28,40,0,0,0,1,0
79,40,0,1,1,0,1
51,30,0,0,0,1,0
44,60,0,1,1,0,0
24,40,0,0,1,0,0
46,40,0,1,1,0,1
36,20,0,0,0,1,0
23,38,0,0,1,1,0
48,8,0,1,0,0,0
18,24,0,0,0,1,0
25,40,0,0,1,0,0
19,45,0,0,1,0,0
26,40,0,1,1,0,0
33,35,0,0,1,0,0
42,40,0,0,1,1,0
22,40,0,0,1,1,0
36,40,0,1,1,0,1
33,40,0,0,1,0,0
34,70,0,1,1,0,0
33,45,1,1,1,0,0
62,15,0,1,1,0,1
30,40,0,0,0,1,0
22,40,0,0,1,1,0
34,40,0,0,1,0,0
43,60,0,0,1,1,0
25,40,0,0,1,0,0
35,40,0,0,1,1,0
28,40,0,0,0,1,0
28,45,0,0,1,1,0
25,25,0,0,0,1,0
40,40,0,1,1,0,1
48,50,0,0,1,0,0
63,20,0,1,1,0,0
31,40,0,0,1,1,1
36,45,0,1,1,0,0
39,40,0,1,1,0,0
24,40,0,0,0,1,0
32,35,0,0,1,0,0
19,35,0,0,1,0,0
30,40,0,0,0,0,0
35,40,0,0,1,0,0
23,55,0,0,1,0,0
33,55,0,1,1,0,0
25,40,0,0,1,0,0
64,35,0,1,0,0,1
18,20,0,0,0,1,0
59,40,0,1,1,0,0
45,40,0,0,0,1,0
30,15,0,0,1,1,0
22,35,0,0,1,1,0
49,56,0,1,0,0,1
35,40,0,1,1,0,0
48,40,1,0,1,1,0
18,20,0,0,1,1,0
35,40,0,1,1,0,0
27,40,0,0,1,0,0
28,60,0,0,0,0,0
26,50,0,0,0,1,0
44,40,0,1,1,0,1
39,40,0,0,0,0,0
40,40,0,0,1,0,0
70,35,0,1,1,0,1
34,50,1,0,1,1,0
34,40,0,0,0,0,0
66,50,0,1,1,0,0
40,40,0,0,0,0,0
61,40,0,1,1,0,1
59,40,0,1,1,0,0
28,40,1,0,0,1,0
47,40,0,1,1,0,1
33,60,0,1,1,0,1
18,20,0,0,1,0,0
25,40,0,0,1,0,0
22,20,0,0,1,0,0
40,40,0,1,0,0,1
68,25,0,1,1,0,0
30,40,0,0,1,1,0
73,99,0,1,1,0,1
45,10,0,1,1,0,0
23,35,0,0,0,0,0
40,45,0,1,1,0,1
39,40,0,1,1,0,1
23,40,0,1,1,0,0
51,40,0,0,0,0,0
53,45,0,1,1,0,0
24,35,0,0,1,0,0
53,40,0,0,1,0,0
49,60,0,1,1,0,0
34,40,0,1,1,0,0
37,47,0,1,1,0,0
40,40,0,1,1,0,0
23,6,0,0,1,1,0
36,50,1,0,1,0,1
35,40,0,0,0,1,0
53,50,0,0,0,1,1
42,65,0,0,1,0,1
32,40,1,0,1,1,0
33,65,0,0,0,1,0
59,60,0,0,0,0,0
36,44,0,1,1,0,0
31,45,0,0,1,0,0
46,40,0,1,1,0,0
44,38,0,0,0,1,0
27,60,0,1,1,0,1
29,40,0,0,1,0,0
39,40,0,1,1,0,0
62,65,0,1,1,0,0
42,25,0,0,0,1,0
60,48,1,1,1,0,1
35,40,0,0,1,1,0
39,40,0,0,1,0,0
34,36,0,0,1,1,0
22,22,0,0,0,0,0
18,40,0,0,1,0,0
44,40,0,1,1,0,1
44,40,0,0,1,1,0
49,40,0,0,1,1,0
21,50,0,0,1,0,0
52,40,0,0,1,0,0
39,40,0,1,1,0,1
23,40,0,0,1,0,0
54,49,0,1,1,0,0
31,25,0,0,1,1,0
30,20,1,0,0,1,0
21,40,0,0,1,0,0
51,40,0,1,1,0,1
34,50,0,1,1,0,1
22,30,0,0,1,1,0
20,45,0,0,1,1,0
26,55,0,0,1,0,0
26,35,0,0,1,1,0
41,40,0,1,1,0,1
35,40,0,1,1,0,1
27,40,0,0,1,0,0
65,40,0,1,1,0,0
45,35,0,1,1,0,1
37,50,0,1,1,0,1
47,45,0,1,1,0,1
47,50,0,1,1,0,1
33,40,0,1,1,0,0
40,40,0,1,0,0,0
21,40,0,0,1,0,0
33,55,0,0,0,0,0
29,52,0,0,1,0,0
41,35,0,0,1,0,0
20,30,0,0,1,1,0
20,54,0,0,1,0,0
34,40,0,1,1,0,0
78,45,0,1,1,0,1
46,40,0,1,1,0,1
40,40,0,1,1,0,1
59,40,0,1,1,0,1
23,40,0,0,1,0,0
23,24,0,0,1,0,0
47,30,0,1,1,0,0
31,38,0,1,1,0,1
42,56,0,1,1,0,1
46,40,0,0,1,1,0
29,44,0,0,1,0,0
21,40,0,1,1,0,0
55,40,0,1,1,0,1
38,40,0,0,1,1,0
44,40,1,1,1,0,0
61,50,0,0,1,0,1
38,40,0,0,1,0,0
53,40,1,1,1,0,1
37,36,0,1,0,0,1
49,45,1,1,1,0,1
30,40,0,1,1,0,1
19,40,0,0,1,1,0
43,40,0,1,1,0,0
29,60,0,1,1,0,0
49,45,0,1,1,0,0
36,50,0,0,1,0,0
26,32,0,0,0,0,0
18,20,0,0,1,1,0
60,15,0,0,1,1,0
43,40,0,0,1,1,0
42,40,0,0,1,1,0
41,50,0,0,1,0,0
55,40,1,1,1,0,1
31,40,0,0,1,1,0
20,40,0,0,1,0,0
37,40,1,1,1,0,1
51,55,0,1,1,0,0
28,55,0,1,1,0,1
24,40,0,0,1,1,0
21,30,0,0,1,1,0
21,50,0,0,1,0,0
20,40,0,0,1,1,0
35,45,0,0,1,1,0
44,30,0,1,1,0,0
42,40,0,1,1,0,0
36,40,0,0,1,1,0
32,40,0,0,1,1,0
33,40,0,0,1,0,0
27,32,0,1,1,0,0
17,15,0,0,1,1,0
45,40,0,0,1,1,0
41,40,0,1,1,0,0
19,35,0,0,1,1,0
45,8,0,0,1,1,0
41,70,0,1,1,0,1
34,35,0,0,1,1,0
33,60,0,0,1,0,1
17,20,0,0,0,1,0
51,60,0,0,1,1,0
33,20,0,0,1,0,0
23,18,0,0,1,1,0
52,30,0,0,1,0,1
36,32,0,0,1,1,0
25,40,0,0,0,1,0
38,20,0,0,1,1,0
64,45,0,0,1,0,0
42,40,1,1,1,0,1
29,40,0,0,1,0,0
26,38,0,0,1,1,0
38,24,0,1,1,0,0
43,40,0,1,1,0,1
38,40,0,1,1,0,1
28,45,0,1,1,0,1
18,25,0,0,1,1,0
44,40,0,1,0,0,0
81,18,0,1,1,0,0
55,40,0,1,1,0,1
52,40,0,0,0,1,0
31,40,0,1,1,0,1
35,40,0,0,1,1,0
39,36,0,0,0,1,0
27,40,0,0,1,0,0
23,15,0,0,1,0,0
26,50,0,0,1,0,0
39,40,0,0,1,1,0
44,40,0,0,1,0,0
38,40,0,0,1,1,0
18,15,0,0,1,0,0
54,15,0,0,1,1,0
45,40,0,0,0,1,0
23,40,0,0,1,1,0
37,40,0,0,1,0,0
33,50,0,1,1,0,0
45,50,0,1,1,0,1
32,55,0,0,1,0,0
47,40,0,1,1,0,0
44,40,0,1,1,0,1
22,40,0,0,1,0,0
17,30,0,0,1,0,0
64,60,0,1,1,0,1
30,45,0,1,1,0,1
51,70,0,1,1,0,1
26,40,0,0,1,0,0
31,40,0,0,1,1,0
50,40,0,1,1,0,0
18,10,0,0,1,0,0
63,40,0,0,1,1,0
48,43,0,1,1,0,1
37,50,0,1,1,0,1
51,28,0,1,1,0,0
29,38,0,0,1,1,0
69,25,1,1,1,0,0
56,60,0,1,1,0,0
26,40,0,0,1,1,0
39,40,1,1,1,0,1
42,22,0,0,1,1,0
41,40,0,1,1,0,1
45,40,0,1,1,0,1
23,40,0,0,1,0,0
29,50,0,0,1,0,1
34,50,0,1,1,0,0
31,20,0,0,1,1,1
46,40,0,0,1,1,1
46,25,0,0,1,1,0
46,40,0,1,1,0,0
26,40,0,0,0,1,0
55,40,0,0,1,1,1
35,40,0,1,1,0,0
27,40,0,0,1,1,0
31,40,0,0,1,1,0
48,40,0,1,1,0,1
27,56,0,0,1,1,0
38,40,0,0,1,1,0
27,40,0,0,1,1,0
23,20,0,0,1,0,0
17,15,0,0,1,0,0
44,40,0,1,1,0,1
26,48,0,1,1,0,0
37,40,0,0,1,1,0
49,55,0,1,1,0,1
42,40,0,1,1,0,1
26,40,0,0,1,1,0
73,32,0,0,1,1,0
44,40,0,1,1,0,0
47,40,1,0,1,1,0
49,40,0,0,1,0,0
17,20,0,0,1,1,0
42,40,0,0,1,0,0
30,40,0,1,1,0,0
53,40,0,0,1,1,0
23,40,0,1,0,0,0
35,40,0,0,1,1,0
32,60,0,0,0,0,1
40,60,1,1,1,0,0
28,40,0,1,1,0,0
32,40,0,0,1,0,0
42,40,0,0,1,1,0
35,43,0,0,1,1,0
35,40,0,0,0,1,0
21,40,0,0,1,0,0
71,40,0,0,1,0,1
31,40,0,0,1,0,0
25,40,0,0,0,1,0
35,40,0,0,1,1,0
24,25,0,0,1,0,0
69,25,0,1,1,0,0
35,40,0,1,1,0,0
42,50,0,0,1,0,1
51,40,0,1,1,0,1
48,44,0,0,1,0,0
49,40,0,1,1,0,0
53,99,0,1,1,0,0
43,40,0,1,1,0,0
53,40,0,1,1,0,1
35,40,0,0,1,0,0
36,40,0,0,1,1,0
34,40,1,0,1,1,0
48,40,0,1,1,0,1
53,40,0,0,1,1,0
37,40,0,0,1,0,0
49,40,0,0,1,1,0
30,40,0,1,1,0,0
41,40,0,1,1,0,0
25,40,0,0,1,1,0
24,65,0,1,1,0,0
34,40,0,0,1,0,0
29,42,0,0,1,1,0
23,45,0,0,0,1,0
46,42,0,0,1,0,0
20,15,0,0,1,1,0
63,40,0,1,1,0,0
40,50,1,1,1,0,0
33,50,0,0,1,0,0
24,40,0,0,0,1,0
36,45,0,0,1,0,0
25,40,0,0,1,0,0
54,40,0,1,1,0,0
50,50,0,0,1,0,0
58,40,0,1,1,0,0
40,50,0,1,1,0,1
27,40,0,0,1,0,0
20,26,0,0,1,1,0
22,35,0,1,1,0,0
80,25,0,1,1,0,0
52,45,0,0,1,0,0
40,48,0,1,1,0,1
48,48,0,0,1,1,0
62,25,0,1,1,0,0
32,42,0,1,1,0,1
21,28,0,0,1,1,0
58,40,0,1,1,0,1
37,60,1,1,1,0,1
29,35,0,1,1,0,1
25,40,0,0,1,0,0
26,40,0,0,1,0,0
50,50,0,1,1,0,0
30,40,0,1,1,0,1
30,80,0,1,1,0,0
59,10,0,0,1,1,0
36,40,0,0,1,0,0
42,40,0,0,1,1,1
34,45,0,1,0,0,1
27,40,0,1,1,0,0
39,50,0,1,1,0,1
41,40,0,1,1,0,0
50,40,0,0,0,1,0
18,28,0,0,1,1,0
23,15,0,0,1,1,0
26,48,0,1,1,0,0
38,60,0,1,1,0,1
27,88,0,1,1,0,0
41,40,0,1,1,0,0
42,35,0,0,0,0,0
25,40,0,0,1,0,0
43,40,0,1,1,0,1
23,15,0,0,1,0,0
40,40,0,1,1,0,1
23,9,0,0,0,0,0
18,20,0,0,1,1,0
37,50,0,0,1,0,0
58,40,0,1,0,0,0
36,40,0,0,1,0,0
36,40,0,1,1,0,1
25,40,0,0,1,1,1
62,40,0,1,1,0,1
34,40,0,1,1,0,0
27,36,0,0,1,1,0
23,35,0,0,1,0,0
55,40,0,0,1,1,0
42,40,0,1,1,0,0
22,38,0,0,0,1,0
44,40,0,1,1,0,1
42,40,0,1,1,0,0
21,40,0,0,1,0,0
25,45,0,0,0,1,0
42,38,0,0,1,0,0
26,20,0,1,1,0,0
62,98,0,1,1,0,1
28,50,0,1,1,0,1
34,40,1,1,1,0,0
51,40,0,1,1,0,0
45,45,1,0,1,1,1
44,50,0,1,1,0,1
47,10,0,1,1,0,0
35,40,0,0,1,0,0
46,40,0,1,1,0,0
46,56,0,0,1,0,0
46,53,0,1,1,0,1
66,8,0,1,1,0,1
34,20,0,0,1,1,0
26,40,0,1,1,0,0
29,40,0,1,1,0,1
23,40,0,0,1,1,0
46,40,0,0,1,1,0
44,40,0,1,1,0,0
54,68,1,1,1,0,1
54,60,0,1,1,0,0
71,13,0,0,1,1,0
51,45,0,1,1,0,0
32,40,0,0,1,0,0
75,14,0,0,1,1,0
34,40,0,0,1,0,0
40,40,0,0,1,0,1
21,40,0,0,1,1,0
50,40,1,1,1,0,1
37,50,0,0,1,1,1
19,99,0,1,1,0,0
64,30,0,0,1,1,0
17,20,0,0,0,0,0
37,40,0,1,1,0,0
32,45,0,0,1,0,0
20,20,0,0,0,0,0
39,40,0,0,1,0,1
42,50,1,1,1,0,1
43,40,0,1,1,0,1
42,55,0,1,1,0,1
53,60,0,0,1,1,1
52,40,0,1,1,0,0
51,40,0,0,1,0,0
77,8,0,1,1,0,0
25,30,0,0,0,1,0
38,40,0,0,1,0,0
20,40,0,0,1,0,0
23,30,0,0,1,0,0
27,40,0,0,1,1,0
19,40,0,0,1,1,0
41,40,0,1,1,0,1
47,40,0,1,0,0,0
72,7,0,0,1,1,0
42,40,1,0,1,1,0
36,40,0,1,1,0,1
42,60,1,1,1,0,1
24,40,0,0,1,1,0
22,40,0,0,1,0,0
42,40,0,1,1,0,1
24,20,0,0,1,0,0
41,45,0,1,1,0,1
36,40,0,0,1,0,0
78,45,0,0,1,0,1
43,32,0,0,1,1,1
34,40,0,0,1,1,0
20,40,0,0,1,1,0
24,40,0,1,1,0,0
36,40,0,1,1,0,0
49,44,0,1,1,0,0
21,40,0,0,1,0,0
51,40,0,0,0,1,0
30,40,0,1,1,0,0
37,40,0,0,1,0,0
30,40,0,0,1,1,0
20,10,0,0,0,0,0
46,40,0,1,1,0,0
24,40,0,0,1,0,0
32,42,0,1,1,0,1
36,50,0,0,1,0,0
30,40,0,0,1,1,0
60,40,0,1,1,0,0
56,40,0,0,1,1,0
57,40,0,1,1,0,0
61,40,0,0,1,1,0
50,40,0,1,1,0,1
56,48,0,1,1,0,0
61,35,0,1,1,0,1
45,70,1,0,1,0,1
31,40,1,1,1,0,1
60,50,0,0,0,0,1
26,40,0,1,1,0,0
56,40,0,0,1,1,0
45,40,0,0,1,1,0
28,65,0,0,1,0,1
45,40,0,1,0,0,0
58,40,0,1,1,0,0
38,40,0,0,1,1,0
23,40,0,0,1,1,0
49,40,0,1,1,0,1
19,25,0,0,1,1,0
22,40,0,0,1,0,0
23,50,0,1,1,0,0
23,40,0,0,1,1,0
40,25,0,1,1,0,0
55,40,0,0,1,1,0
34,40,0,0,1,1,0
21,40,0,1,0,0,0
28,40,0,0,1,1,0
43,40,0,0,0,0,0
17,20,0,0,1,0,0
51,40,0,0,1,1,0
37,40,0,1,1,0,1
54,50,0,1,1,0,1
24,30,0,0,1,0,0
35,40,0,1,1,0,1
48,40,0,0,0,1,0
23,40,0,0,1,0,0
24,20,0,0,1,1,0
50,40,0,1,1,0,0
34,40,0,1,1,0,1
45,40,0,0,1,1,0
36,40,0,0,1,0,0
33,45,0,1,1,0,1
21,20,0,0,1,1,0
32,40,0,1,1,0,0
53,40,0,1,1,0,1
36,40,0,1,1,0,0
22,40,0,0,1,0,0
47,40,0,0,0,1,0
25,20,0,0,0,1,0
30,20,0,0,1,1,0
49,40,0,0,0,1,0
23,40,0,0,1,0,0
40,35,0,0,1,0,0
45,40,0,0,1,0,0
61,42,0,1,1,0,0
35,55,0,0,1,1,0
20,25,0,0,1,1,0
27,60,0,0,1,0,0
23,40,0,0,1,1,0
65,35,0,0,1,1,0
25,40,0,0,0,1,0
46,45,1,0,1,1,0
67,32,0,0,1,1,0
40,40,0,0,1,1,0
51,60,0,1,1,0,1
44,50,0,1,1,0,1
35,60,0,1,1,0,0
28,40,0,0,1,0,0
44,48,0,0,1,1,0
37,50,0,1,1,0,1
54,45,0,1,1,0,1
33,40,0,0,1,1,1
46,40,0,0,1,1,0
45,40,1,1,1,0,0
27,40,0,0,1,0,0
49,50,1,1,1,0,1
51,45,0,0,1,0,0
27,40,0,1,1,0,0
36,40,0,1,1,0,0
59,40,0,1,1,0,1
24,15,0,0,1,1,0
66,40,0,0,1,1,0
31,38,0,0,1,1,0
35,60,0,0,0,1,1
50,70,0,1,0,0,1
43,50,0,1,1,0,0
48,38,0,0,1,1,0
22,36,0,0,1,1,0
42,40,0,1,1,0,0
36,38,0,0,1,1,0
66,25,0,0,1,1,0
44,20,0,0,1,1,0
45,40,0,0,0,1,0
49,40,0,0,0,1,0
48,60,0,1,1,0,0
19,40,0,0,1,0,0
36,40,0,1,1,0,1
41,45,1,1,1,0,1
32,50,0,1,1,0,0
49,40,0,1,1,0,1
51,40,0,0,1,1,0
20,29,0,0,1,1,0
39,40,0,0,1,1,0
38,40,0,1,1,0,1
19,25,0,0,1,1,0
29,40,0,0,1,0,0
52,40,0,1,0,0,1
22,44,0,0,1,0,0
44,80,0,1,1,0,0
43,40,0,0,1,0,0
41,40,0,1,1,0,0
63,40,0,1,1,0,0
40,44,0,0,0,0,0
18,15,0,0,1,1,0
44,40,0,0,1,1,0
20,30,0,0,1,0,0
29,40,0,0,1,0,0
22,40,0,0,1,0,0
44,40,1,1,1,0,1
45,45,0,0,1,0,0
52,40,0,1,1,0,1
51,40,0,0,1,0,0
23,10,0,0,0,0,0
22,44,0,1,1,0,0
37,40,0,0,1,1,1
58,40,0,0,0,1,0
61,20,0,0,1,0,0
30,45,1,0,1,1,0
23,40,0,0,1,1,0
30,40,0,0,0,0,0
23,40,0,0,0,0,0
23,10,0,0,1,1,0
57,55,0,1,1,0,1
58,45,0,1,1,0,1
59,40,0,1,1,0,1
27,40,0,0,1,0,0
50,45,0,1,1,0,1
25,40,0,0,1,1,0
33,30,0,0,1,1,0
22,35,0,0,1,0,0
21,30,0,0,1,0,0
44,36,0,0,1,1,1
50,50,0,1,0,0,1
44,45,0,1,1,0,0
53,40,0,1,1,0,1
41,50,0,1,1,0,1
60,40,0,1,1,0,0
58,20,1,0,1,0,0
27,40,0,1,1,0,0
43,60,0,0,1,1,0
33,40,0,1,1,0,0
24,65,0,1,1,0,0
21,40,0,0,1,0,0
39,40,0,0,0,0,0
27,40,0,0,1,1,0
50,40,0,1,1,0,0
20,40,0,0,1,0,0
46,40,0,1,1,0,1
49,40,0,1,1,0,0
35,35,0,0,1,1,1
56,45,0,1,1,0,1
41,40,1,0,1,0,0
41,50,0,0,1,0,0
42,40,0,1,1,0,0
58,40,0,1,1,0,0
43,40,0,1,1,0,0
57,42,0,0,1,1,0
49,40,0,0,1,1,0
23,40,0,1,1,0,0
59,40,0,1,1,0,0
50,70,0,1,1,0,1
52,45,1,1,1,0,0
37,40,0,1,1,0,1
30,40,0,0,1,1,0
39,60,0,0,1,0,0
54,42,0,0,1,0,0
52,45,0,1,1,0,1
22,56,0,0,1,0,0
19,25,0,0,1,0,0
65,10,0,1,1,0,1
32,40,0,0,1,0,0
34,40,0,0,1,0,0
47,55,0,0,1,1,0
24,98,0,0,1,0,0
63,60,0,0,1,1,1
26,50,0,0,1,1,0
28,40,0,0,1,0,0
23,12,0,0,0,0,0
64,40,0,0,1,0,0
28,50,0,0,1,0,1
28,40,0,0,1,0,0
34,40,0,1,1,0,0
38,45,0,1,1,0,1
44,60,0,1,1,0,1
34,20,0,0,1,1,0
18,25,0,1,1,0,0
36,40,0,1,0,0,0
29,40,0,1,0,0,1
33,40,0,1,1,0,0
57,35,0,0,0,1,0
55,35,0,0,0,1,0
21,40,0,1,1,0,0
36,45,1,1,1,0,1
26,50,0,0,0,0,0
32,20,0,0,1,1,1
40,40,0,0,1,1,0
32,40,0,1,1,0,0
21,40,0,0,1,1,0
59,40,0,1,1,0,0
29,40,0,0,0,1,0
29,48,0,0,1,0,0
59,80,1,1,1,0,1
58,40,0,1,1,0,1
47,45,0,1,1,0,0
44,45,0,0,1,1,0
31,40,0,0,1,0,0
42,35,0,1,1,0,0
19,25,0,0,1,0,0
66,50,0,1,1,0,0
41,45,0,1,1,0,0
22,30,0,0,1,1,0
31,30,0,0,1,1,0
30,40,0,0,1,0,0
36,16,0,0,1,1,0
75,40,0,0,1,0,0
41,36,0,0,0,1,0
19,20,0,0,1,0,0
60,40,0,1,1,0,0
24,40,0,0,1,0,0
25,40,0,1,1,0,0
52,50,0,0,1,1,0
37,40,0,1,1,0,1
55,30,0,0,1,1,0
20,24,0,0,0,1,0
18,35,0,0,1,0,0
24,40,0,0,1,0,0
33,45,0,1,1,0,0
76,40,0,0,1,1,0
57,14,1,1,1,0,1
53,38,1,0,1,1,0
19,40,0,0,1,1,0
50,40,0,1,1,0,1
27,50,0,0,1,0,0
40,60,0,0,1,1,0
26,40,0,0,1,0,0
47,55,0,1,1,0,0
39,50,0,1,1,0,0
49,40,0,0,1,0,0
28,7,0,1,1,0,0
33,30,0,0,0,1,0
50,40,0,1,1,0,1
28,50,0,0,1,0,0
30,40,0,1,1,0,0
47,50,1,1,1,0,1
39,40,0,1,1,0,1
37,50,0,1,1,0,0
50,80,0,1,1,0,0
26,40,0,1,1,0,1
55,40,0,1,1,0,1
46,40,0,1,1,0,1
32,60,0,1,1,0,0
26,45,0,0,1,0,1
32,40,0,1,1,0,1
43,40,0,0,0,1,0
38,75,0,0,1,1,0
65,40,0,0,1,1,0
70,40,0,1,1,0,1
48,25,0,0,1,1,0
44,7,0,0,0,1,0
32,50,0,0,1,0,0
30,40,0,0,0,1,0
49,60,0,1,1,0,1
23,40,0,0,0,1,0
25,16,0,1,1,0,0
19,15,0,0,1,1,0
27,40,0,0,1,0,0
43,60,0,0,1,0,0
38,50,0,1,1,0,0
42,60,1,1,1,0,0
33,38,0,0,1,0,0
30,40,0,1,1,0,1
29,40,0,0,1,0,0
30,40,0,1,1,0,0
26,40,0,1,1,0,0
43,40,0,1,1,0,1
30,45,0,0,1,1,0
38,40,0,1,1,0,1
48,40,1,1,1,0,1
57,55,0,1,1,0,1
30,30,0,0,1,1,0
42,45,1,0,0,0,1
31,70,0,1,1,0,0
32,40,0,0,1,0,0
28,40,0,1,1,0,0
63,40,0,1,1,0,0
32,40,0,1,1,0,0
20,12,0,0,1,0,0
51,30,1,0,1,1,1
24,40,0,1,0,0,0
41,44,0,0,1,1,0
21,40,0,0,1,0,0
17,35,0,0,0,0,0
45,40,0,0,1,1,0
39,35,0,0,1,1,0
21,4,0,0,0,1,0
29,45,0,0,1,0,1
39,45,1,0,1,0,1
42,40,0,0,0,0,0
21,40,0,0,1,1,0
59,40,0,0,1,1,0
40,65,1,1,1,0,1
45,40,0,0,1,1,0
35,50,0,0,1,0,0
58,20,0,1,1,0,0
45,40,0,1,1,0,1
29,45,0,1,0,0,0
21,45,0,0,1,0,0
51,40,0,1,1,0,0
34,40,0,0,1,1,0
40,35,0,0,1,1,0
45,16,0,0,1,1,0
38,40,0,1,1,0,1
22,40,0,0,1,1,0
37,40,0,1,1,0,0
62,40,0,0,1,1,0
32,60,0,0,1,1,0
36,4,0,0,1,1,1
43,40,0,0,1,0,0
37,40,0,1,1,0,0
28,55,0,0,1,0,0
49,28,0,0,1,1,0
47,7,0,0,1,1,1
59,40,0,0,1,1,0
35,40,0,1,1,0,0
35,40,0,1,1,0,0
29,40,0,0,1,0,0
57,40,0,0,0,1,0
41,60,0,1,1,0,1
